customerID,tenure,MonthlyCharges,Contract,InternetService,Churn,NumServices,ContractMonths,uplift_X_T_MonthToMonth,Churn_Probability,Risk_Level,segment
9938-ZREHM,37,72.1,One year,DSL,0,3,12,-0.1231577745125081,0.09935697338236167,Low,Sleeping Dog
7950-XWOVN,11,34.7,Month-to-month,DSL,0,2,1,-0.1203680629181135,0.9233087522890315,High,Lost Cause
4390-KYULV,3,20.55,Month-to-month,No,1,0,1,0.2934797071108728,0.030970454669084036,Low,Sure Thing
4647-MUZON,18,95.95,Month-to-month,Fiber optic,0,3,1,-0.1536496898371672,0.0034578095864841985,Low,Sleeping Dog
9702-AIUJO,50,44.8,One year,DSL,0,0,12,-0.0716848545714414,0.01906193999572858,Low,Sleeping Dog
8849-PRIQJ,67,109.4,One year,Fiber optic,0,5,12,0.0377385481177483,0.006254756805801051,Low,Sure Thing
8851-RAGOV,25,71.05,Month-to-month,DSL,0,4,1,-0.1681074927028898,0.9160899923499456,High,Lost Cause
1304-NECVQ,2,78.55,Month-to-month,Fiber optic,1,1,1,-0.0287629992868477,0.002139431987447006,Low,Sleeping Dog
5396-IZEPB,9,19.7,Month-to-month,No,0,0,1,0.2854741032504064,0.11983844546395428,Low,Sure Thing
1729-VLAZJ,10,40.25,One year,DSL,0,3,12,-0.1203680629181135,0.026084032129640045,Low,Sleeping Dog
8285-ABVLB,70,19.85,Two year,No,0,0,24,0.3059406368399833,0.44654857070794246,Medium,Persuadable
0701-TJSEF,9,68.25,Month-to-month,DSL,0,4,1,-0.1435298108351631,0.5300129409042141,Medium,Lost Cause
5712-VBOXD,4,20.15,Month-to-month,No,0,0,1,0.2794055859435885,0.004727613629756551,Low,Sure Thing
6629-LADHQ,2,50.95,Month-to-month,DSL,0,1,1,-0.0489910386404601,0.07521822756835114,Low,Sleeping Dog
8945-GRKHX,1,78.65,Month-to-month,Fiber optic,1,1,1,-0.3364827905478125,0.010485389817877935,Low,Sleeping Dog
1559-DTODC,19,25.15,Month-to-month,DSL,0,0,1,0.3080748297183739,0.09761917235620338,Low,Sure Thing
4797-MIWUM,7,20.25,Month-to-month,No,0,0,1,0.2854741032504064,0.4299415637997357,Medium,Persuadable
6959-UWKHF,1,42.9,Month-to-month,DSL,1,0,1,-0.3847707773109605,0.0008752614577639344,Low,Sleeping Dog
8720-RQSBJ,1,44.0,Month-to-month,DSL,0,0,1,-0.0952479271784788,0.11600595243131999,Low,Sleeping Dog
4537-CIBHB,9,20.25,One year,No,0,0,12,0.2854741032504064,0.04896050665772365,Low,Sure Thing
3815-SLMEF,3,34.25,Month-to-month,DSL,1,2,1,-0.1264365802249314,0.00804446109530766,Low,Sleeping Dog
5154-VEKBL,9,58.5,Month-to-month,DSL,1,5,1,-0.0374772425804905,0.034357610514212295,Low,Sleeping Dog
4324-AHJKS,5,55.8,Month-to-month,DSL,0,2,1,-0.0712380671221021,0.34930652125204525,Medium,Lost Cause
4355-CVPVS,56,88.9,One year,Fiber optic,0,2,12,-0.1444878533983221,0.14819433773151627,Low,Sleeping Dog
4495-LHSSK,18,57.65,Month-to-month,DSL,0,1,1,-0.0321073632771427,0.9479262230558841,High,Lost Cause
5655-JSMZM,49,96.2,Month-to-month,Fiber optic,1,2,1,-0.179971184233154,0.49117135447035065,Medium,Lost Cause
5915-ANOEI,70,79.15,Two year,DSL,0,5,24,-0.0797759988082112,0.05502949730554202,Low,Sleeping Dog
9861-PDSZP,72,108.05,Two year,Fiber optic,0,5,24,0.1592009561901492,0.004996362596209384,Low,Sure Thing
4505-EXZHB,6,74.4,Month-to-month,Fiber optic,1,1,1,-0.1671772003301839,0.032953356546531344,Low,Sleeping Dog
7225-CBZPL,17,94.8,Month-to-month,Fiber optic,0,2,1,-0.1461505384888911,0.17129828705502717,Low,Sleeping Dog
6704-UTUKK,29,45.9,Month-to-month,DSL,0,2,1,-0.1015243042298903,0.27156222094709154,Low,Sleeping Dog
4587-VVTOX,6,105.3,Month-to-month,Fiber optic,1,4,1,-0.0800675661718489,0.8121231766544427,High,Lost Cause
2019-HDCZY,63,102.6,Two year,Fiber optic,0,3,24,0.0745267363504969,0.07351758256787638,Low,Sure Thing
4652-NNHNY,16,73.85,Month-to-month,Fiber optic,1,0,1,-0.1613766486875465,0.8881198420193218,High,Lost Cause
8788-DOXSU,59,61.35,One year,DSL,0,2,12,-0.0303063541897525,0.04151863120584242,Low,Sleeping Dog
7404-JLKQG,3,57.55,Month-to-month,DSL,0,2,1,-0.0435457598873084,0.2446630488972682,Low,Sleeping Dog
7421-ZLUPA,8,29.25,Month-to-month,DSL,0,1,1,-0.1251457379963042,0.4072393492201917,Medium,Lost Cause
8972-HJWNV,7,84.55,Month-to-month,Fiber optic,1,1,1,-0.1613362768957884,0.4831317235933184,Medium,Lost Cause
3274-NSDWE,68,19.6,Two year,No,0,0,24,0.3059406368399833,0.0171533331038078,Low,Sure Thing
2632-IVXVF,68,111.75,Two year,Fiber optic,0,5,24,0.1205544698415365,0.5070730941577315,Medium,Persuadable
3692-JHONH,52,106.5,One year,Fiber optic,0,4,12,-0.1811923523572931,0.2613607300566349,Low,Sleeping Dog
8915-NNTRC,72,107.7,Two year,Fiber optic,0,5,24,0.1532049113296144,0.3657471564209875,Medium,Persuadable
5914-GXMDA,32,19.3,One year,No,0,0,12,0.3107736621735916,0.07962931456123216,Low,Sure Thing
7463-IFMQU,72,20.05,Two year,No,0,0,24,0.2946314954342693,0.012167640609215102,Low,Sure Thing
2920-RNCEZ,1,69.95,Month-to-month,Fiber optic,0,0,1,-0.4028498447391783,0.03324469065209113,Low,Sleeping Dog
2541-YGPKE,42,63.7,One year,DSL,0,3,12,-0.0187313713028554,0.13624377226359427,Low,Sleeping Dog
8515-OCTJS,25,24.75,Two year,No,1,0,24,0.279898065150494,0.01371042355774234,Low,Sure Thing
5382-TEMLV,45,50.9,Month-to-month,DSL,0,1,1,-0.0207796884077924,0.21338148356794498,Low,Sleeping Dog
3441-CGZJH,43,60.4,One year,DSL,0,5,12,0.0121829286915625,0.8912189957540443,High,Persuadable
9592-ERDKV,37,79.25,One year,DSL,0,4,12,-0.155834453108037,0.18851842814811093,Low,Sleeping Dog
2860-RANUS,20,85.8,Month-to-month,Fiber optic,1,1,1,-0.1516818285706446,0.4913698132800007,Medium,Lost Cause
5261-QSHQM,4,24.45,Month-to-month,DSL,1,0,1,0.2934797071108728,0.03583299659540637,Low,Sure Thing
4778-IZARL,63,110.1,Two year,Fiber optic,0,6,24,0.0313085620385817,0.015106862230519885,Low,Sure Thing
0432-CAJZV,3,90.7,Month-to-month,Fiber optic,0,2,1,0.0239380469780943,0.1020024434462717,Low,Sure Thing
7008-LZVOZ,66,25.3,Two year,No,0,0,24,0.3020515521325539,0.016960416016839605,Low,Sure Thing
8868-WOZGU,28,105.7,Month-to-month,Fiber optic,1,4,1,-0.2913876242929505,0.7137547992413497,High,Lost Cause
1200-TUZHR,8,85.2,Month-to-month,Fiber optic,0,1,1,-0.1613362768957884,0.3624710120354391,Medium,Lost Cause
9365-CSLBQ,71,24.35,Two year,No,0,0,24,0.3200147580072676,0.5239674852612005,Medium,Persuadable
1334-FJSVR,1,24.25,Month-to-month,DSL,1,0,1,0.2921349411193263,0.06168296057308533,Low,Sure Thing
5884-FBCTL,72,25.1,Two year,No,0,0,24,0.3087056166015536,0.013419585752495024,Low,Sure Thing
7130-CTCUS,16,54.55,Month-to-month,DSL,0,2,1,-0.0375526420302944,0.03618575835937416,Low,Sleeping Dog
6242-FEGFD,66,96.6,Two year,Fiber optic,0,4,24,-0.1403884410482239,0.08524400002588477,Low,Sleeping Dog
7625-XCQRH,11,76.5,Month-to-month,Fiber optic,1,0,1,-0.188895097959676,0.03377773372994883,Low,Sleeping Dog
6194-HBGQN,51,81.15,One year,DSL,0,5,12,-0.1664767199656654,0.013963994836091722,Low,Sleeping Dog
7634-WSWDB,8,38.5,Month-to-month,DSL,0,2,1,-0.1203680629181135,0.5715890030251439,Medium,Lost Cause
6986-IXNDM,14,92.9,Month-to-month,Fiber optic,0,2,1,-0.1461505384888911,0.16736377578126627,Low,Sleeping Dog
1731-TVIUK,4,93.5,Month-to-month,Fiber optic,1,3,1,-0.0582439899178585,0.4546231404640029,Medium,Lost Cause
2987-BJXIK,70,84.7,Two year,DSL,0,5,24,-0.0787568857699125,0.38562558710930284,Medium,Lost Cause
9769-TSBZE,70,66.0,Two year,DSL,0,3,24,-0.0019232938436765,0.0018040228044899369,Low,Sleeping Dog
0406-BPDVR,54,101.5,One year,Fiber optic,1,3,12,-0.1947662522264578,0.49186297774339577,Medium,Lost Cause
0618-XWMSS,28,74.9,Month-to-month,Fiber optic,1,1,1,-0.2007841712984188,0.5723266953797288,Medium,Lost Cause
1395-WSWXR,24,20.75,Two year,No,0,0,24,0.279898065150494,0.7925850428423082,High,Persuadable
6023-GSSXW,69,61.45,Two year,DSL,0,2,24,0.0016119918013591,0.8170940167178907,High,Persuadable
6752-APNJL,42,54.5,Month-to-month,DSL,0,2,1,-0.0207796884077924,0.007767684010503356,Low,Sleeping Dog
5276-KQWHG,2,69.6,Month-to-month,Fiber optic,1,0,1,-0.0896779329829589,0.015236584297242492,Low,Sleeping Dog
0420-HLGXF,39,99.75,Month-to-month,Fiber optic,0,3,1,-0.1714568798264736,0.03796768476202531,Low,Sleeping Dog
7446-KQISO,45,109.75,Two year,Fiber optic,0,5,24,0.0304300203414161,0.008071079820184325,Low,Sure Thing
9823-EALYC,72,80.85,Two year,DSL,0,5,24,-0.0753079971339067,0.819419344739963,High,Lost Cause
0582-AVCLN,38,20.3,Two year,No,0,0,24,0.3107736621735916,0.20600963545434134,Low,Sure Thing
5803-NQJZO,72,67.8,Two year,DSL,0,4,24,-0.0019232938436765,0.22636281219229049,Low,Sleeping Dog
2565-JSLRY,1,24.05,Month-to-month,No,1,0,1,0.2921349411193263,0.26928974011901147,Low,Sure Thing
2607-DHDAK,72,19.8,Two year,No,0,0,24,0.2946314954342693,0.005071007770169726,Low,Sure Thing
1073-XXCZD,55,25.7,Two year,No,0,0,24,0.3014756659550562,0.509615378113665,Medium,Persuadable
0743-HRVFF,51,56.15,One year,DSL,0,4,12,-0.0581369854213673,0.23392693573649384,Low,Sleeping Dog
4006-HKYHO,63,86.7,Two year,DSL,0,6,24,-0.1349810883905759,0.0723102578217661,Low,Sleeping Dog
3727-JEZTU,1,20.4,Month-to-month,No,0,0,1,0.2921349411193263,0.004341305065807414,Low,Sure Thing
8143-ETQTI,23,19.65,Two year,No,0,0,24,0.2905612171599642,0.13000452875521007,Low,Sure Thing
6689-KXGBO,1,50.55,Month-to-month,DSL,1,1,1,0.0003955187389117,0.007099028492837837,Low,Sure Thing
9667-TKTVZ,2,54.35,Month-to-month,DSL,0,1,1,-0.0489910386404601,0.17448970419560408,Low,Sleeping Dog
3657-COGMW,52,108.1,Month-to-month,Fiber optic,0,5,1,0.1084505276972303,0.27150450762584155,Low,Sure Thing
8570-KLJYJ,36,54.45,One year,DSL,0,1,12,-0.0207796884077924,0.04913381215997934,Low,Sleeping Dog
7754-IXRMC,1,45.35,Month-to-month,DSL,0,0,1,-0.1340528840520785,0.008122028968097435,Low,Sleeping Dog
9473-CBZOP,28,59.0,One year,DSL,0,2,12,-0.0602841278450226,0.9390569998986594,High,Lost Cause
2969-WGHQO,7,69.45,One year,DSL,0,4,12,-0.1435298108351631,0.3283811980231894,Medium,Lost Cause
6615-NGGZJ,14,100.55,Month-to-month,Fiber optic,1,3,1,0.0161036041907821,0.6425171113387488,High,Persuadable
4334-HOWRP,72,64.95,Two year,DSL,0,6,24,-0.0099760656846649,0.003949815812473919,Low,Sleeping Dog
4255-DDUOU,1,20.5,Month-to-month,No,1,0,1,0.2921349411193263,0.8119875273897049,High,Persuadable
5863-OOKCL,10,18.85,Month-to-month,No,0,0,1,0.3021522631882957,0.09845905193846488,Low,Sure Thing
1686-STUHN,42,19.8,One year,No,0,0,12,0.3107736621735916,0.026540371944765523,Low,Sure Thing
1329-VHWNP,7,25.05,Month-to-month,DSL,0,0,1,0.2995482244176907,0.018999979663331945,Low,Sure Thing
2984-MIIZL,4,74.8,Month-to-month,Fiber optic,1,1,1,-0.1445596396750117,0.49305595736831154,Medium,Lost Cause
0266-GMEAO,72,114.3,Two year,Fiber optic,0,6,24,-0.2724145558571237,0.004422409648198376,Low,Sleeping Dog
5590-YRFJT,20,24.45,Month-to-month,DSL,1,0,1,0.3046353383272485,0.2661701780799025,Low,Sure Thing
5574-NXZIU,63,109.2,Two year,Fiber optic,0,6,24,0.0377385481177483,0.7774864612864137,High,Persuadable
0019-GFNTW,56,45.05,Two year,DSL,0,4,24,-0.0716848545714414,0.479612600332205,Medium,Lost Cause
4256-ZWTZI,5,51.0,Month-to-month,DSL,0,1,1,-0.0489910386404601,0.009313296003816453,Low,Sleeping Dog
8309-PPCED,72,110.45,Two year,Fiber optic,0,5,24,0.1527709701109826,0.07582927945803031,Low,Sure Thing
4098-NAUKP,68,84.65,Month-to-month,Fiber optic,0,2,1,-0.086809657610901,0.4924138085449777,Medium,Lost Cause
5196-WPYOW,67,60.05,One year,DSL,0,3,12,-0.0297304680122547,0.0032736749030667024,Low,Sleeping Dog
4608-LCIMN,8,44.65,Month-to-month,DSL,0,0,1,-0.0787174189653582,0.0011882619655420033,Low,Sleeping Dog
1485-YDHMM,52,93.25,Month-to-month,Fiber optic,0,3,1,-0.1444878533983221,0.15595237271362414,Low,Sleeping Dog
4054-CUMIA,18,20.25,Month-to-month,No,0,0,1,0.2940007085510896,0.026191681445445415,Low,Sure Thing
0603-TPMIB,59,25.45,Two year,No,0,0,24,0.3014756659550562,0.7772540712594496,High,Persuadable
2525-GVKQU,60,20.6,Two year,No,0,0,24,0.3020515521325539,0.6045616805322003,High,Persuadable
8161-QYMTT,7,94.1,Month-to-month,Fiber optic,0,2,1,-0.1947171429797015,0.0045975406303548,Low,Sleeping Dog
9581-GVBXT,59,34.8,One year,DSL,0,2,12,-0.1133354985241966,0.9483600301719374,High,Lost Cause
5862-BRIXZ,46,60.75,Two year,DSL,0,5,24,0.0121829286915625,0.05138131122503072,Low,Sure Thing
5404-GGUKR,5,51.35,Month-to-month,DSL,0,1,1,-0.0489910386404601,0.228494443933559,Low,Sleeping Dog
3308-JSGML,59,64.05,Two year,DSL,0,5,24,-0.0403050499714039,0.44565277256447594,Medium,Lost Cause
2126-GSEGL,70,84.8,Two year,DSL,0,5,24,-0.0787568857699125,0.028714800983791023,Low,Sleeping Dog
3677-TNKIO,14,71.0,Month-to-month,Fiber optic,1,0,1,-0.1508485400607992,0.010850585331208357,Low,Sleeping Dog
0440-QEXBZ,44,50.15,Month-to-month,DSL,0,0,1,-0.0328346422457079,0.00196602944285609,Low,Sleeping Dog
2434-EEVDB,64,94.6,Two year,Fiber optic,0,3,24,-0.1328892896999479,0.052054154618793806,Low,Sleeping Dog
6762-QVYJO,58,59.75,Two year,DSL,0,5,24,-0.0304446781865736,0.6445874456182384,High,Lost Cause
6199-IWKGC,46,100.25,One year,Fiber optic,0,3,12,-0.1714568798264736,0.5118945129644463,Medium,Lost Cause
2675-DHUTR,58,98.9,Month-to-month,Fiber optic,0,3,1,-0.1717909745366271,0.0946230508662516,Low,Sleeping Dog
8152-VETUR,72,97.7,Two year,Fiber optic,0,3,24,-0.0764401780146391,0.8264799362588833,High,Lost Cause
9667-EQRXU,30,40.3,Month-to-month,DSL,1,2,1,-0.1431749481826455,0.003446836723743211,Low,Sleeping Dog
7446-YPODE,11,60.25,Month-to-month,DSL,0,2,1,0.0190972952403437,0.03813609435186628,Low,Sure Thing
9522-BNTHX,34,56.25,Month-to-month,DSL,0,4,1,-0.0861211649079231,0.18843095132525156,Low,Sleeping Dog
4676-WLUHT,54,46.2,Two year,DSL,0,3,24,-0.0716848545714414,0.007194313495516388,Low,Sleeping Dog
3329-WDIOK,3,50.6,Month-to-month,DSL,1,3,1,-0.0610459924783757,0.18364236333991735,Low,Sleeping Dog
7980-MHFLQ,72,24.9,Two year,No,0,0,24,0.3087056166015536,0.13444326858337552,Low,Sure Thing
2873-ZLIWT,40,84.85,Month-to-month,Fiber optic,1,2,1,-0.1391934439699387,0.025328778388722717,Low,Sleeping Dog
3415-TAILE,2,65.7,Month-to-month,DSL,1,2,1,-0.0578605334613123,0.04766273418776626,Low,Sleeping Dog
0757-WCUUZ,54,63.35,Two year,DSL,0,2,24,-0.0228911647704198,0.09948836377776167,Low,Sleeping Dog
1629-DQQVB,14,50.1,Month-to-month,DSL,0,1,1,-0.0496075958682099,0.03330592953953434,Low,Sleeping Dog
1915-IOFGU,1,70.5,Month-to-month,Fiber optic,1,0,1,-0.5765863015622662,0.005952755009266897,Low,Sleeping Dog
3045-XETSH,10,94.85,Month-to-month,Fiber optic,1,3,1,-0.1515204177922389,0.17132399021660452,Low,Sleeping Dog
0374-AACSZ,1,50.15,Month-to-month,DSL,0,1,1,0.0003955187389117,0.03731859121578104,Low,Sure Thing
7239-HZZCX,1,19.75,Month-to-month,No,1,0,1,0.278060819952042,0.005658183064057756,Low,Sure Thing
4872-VXRIL,56,64.65,One year,DSL,0,3,12,-0.0338416398347883,0.023293908891524367,Low,Sleeping Dog
9140-CZQZZ,68,79.6,Two year,DSL,0,5,24,-0.0753079971339067,0.11581568124446268,Low,Sleeping Dog
3423-HHXAO,14,19.5,One year,No,0,0,12,0.2940007085510896,0.7527076946520507,High,Persuadable
9938-TKDGL,68,99.55,Two year,Fiber optic,0,4,24,-0.0679258736079587,0.7200273463269223,High,Lost Cause
0531-ZZJWQ,55,74.0,Month-to-month,Fiber optic,0,0,1,-0.1930355572228077,0.010359746644767676,Low,Sleeping Dog
6537-QLGEX,16,38.9,Month-to-month,DSL,0,2,1,-0.1149981836147657,0.47392208091878046,Medium,Lost Cause
2688-BHGOG,9,79.55,Month-to-month,Fiber optic,0,1,1,-0.1844270962853715,0.008785321160969759,Low,Sleeping Dog
7683-CBDKJ,14,65.45,Month-to-month,DSL,1,3,1,-0.0464221368511466,0.11276677194933175,Low,Sleeping Dog
0946-CLJTI,58,98.7,Month-to-month,Fiber optic,1,3,1,-0.1717909745366271,0.05529753057119505,Low,Sleeping Dog
3160-TYXLT,53,46.3,Month-to-month,DSL,0,3,1,-0.0716848545714414,0.0069026456298573015,Low,Sleeping Dog
1325-USMEC,70,99.35,Two year,Fiber optic,0,4,24,-0.0679258736079587,0.30204561622512693,Medium,Lost Cause
0916-QOFDP,14,95.8,Month-to-month,Fiber optic,0,2,1,-0.1536496898371672,0.04968195139599646,Low,Sleeping Dog
0628-CNQRM,22,67.5,One year,DSL,1,4,12,-0.0389438163164828,0.028997028687101856,Low,Sleeping Dog
5606-AMZBO,10,78.15,Month-to-month,Fiber optic,0,1,1,-0.188895097959676,0.004043988093389453,Low,Sleeping Dog
6199-IPCAO,29,26.1,Two year,No,0,0,24,0.279898065150494,0.5866088845637201,Medium,Persuadable
7665-TOALD,1,69.6,Month-to-month,Fiber optic,1,0,1,-0.4028498447391783,0.24903527851405846,Low,Sleeping Dog
0112-QWPNC,49,84.35,One year,DSL,1,5,12,-0.1543037125018716,0.00599454702648743,Low,Sleeping Dog
0324-BRPCJ,68,100.2,Month-to-month,Fiber optic,1,3,1,-0.0759786454489471,0.5582428315943003,Medium,Lost Cause
2777-PHDEI,1,78.05,Month-to-month,Fiber optic,1,1,1,-0.3364827905478125,0.754130409402277,High,Lost Cause
5640-CAXOA,30,40.35,One year,DSL,0,2,12,-0.1431749481826455,0.014160481307074193,Low,Sleeping Dog
2235-EZAIK,72,79.2,Two year,DSL,0,5,24,-0.0797759988082112,0.013905074567378729,Low,Sleeping Dog
3847-BAERP,10,20.9,Month-to-month,No,0,0,1,0.2995482244176907,0.00953301514622657,Low,Sure Thing
1196-AMORA,7,73.6,Month-to-month,Fiber optic,1,0,1,-0.1667465279908943,0.6855588154072462,High,Lost Cause
4282-YMKNA,9,74.75,Month-to-month,Fiber optic,1,0,1,-0.188895097959676,0.009646559825005731,Low,Sleeping Dog
1453-RZFON,1,49.9,Month-to-month,DSL,0,1,1,0.0003955187389117,0.033443004163007016,Low,Sure Thing
8263-OKETD,20,68.9,Month-to-month,DSL,0,3,1,-0.1306816109971515,0.8770081010445804,High,Lost Cause
0670-KDOMA,1,20.25,Month-to-month,No,0,0,1,0.278060819952042,0.08335891711656702,Low,Sure Thing
2476-YGEFM,29,76.0,Month-to-month,Fiber optic,0,0,1,-0.2007841712984188,0.12586433154082055,Low,Sleeping Dog
8687-BAFGU,1,74.0,Month-to-month,Fiber optic,0,1,1,-2.1771873561423805,0.6438082956839196,High,Lost Cause
0641-EVBOJ,3,82.3,Month-to-month,Fiber optic,0,2,1,-0.0579096011047543,0.5836174526400397,Medium,Lost Cause
0829-XXPLX,20,89.4,Month-to-month,Fiber optic,0,3,1,-0.1495900298800166,0.06809833162798457,Low,Sleeping Dog
9974-JFBHQ,64,99.15,Month-to-month,Fiber optic,0,4,1,-0.1318741366415435,0.018930636269190667,Low,Sleeping Dog
5356-RHIPP,1,20.2,Month-to-month,No,1,0,1,0.278060819952042,0.047725855871671434,Low,Sure Thing
6624-JDRDS,6,29.45,Month-to-month,DSL,0,1,1,-0.0726712688079196,0.42828503381490246,Medium,Lost Cause
0608-JDVEC,50,19.8,Two year,No,0,0,24,0.2874015447877719,0.12033275381108877,Low,Sure Thing
9780-FKVVF,6,59.15,Month-to-month,DSL,0,2,1,-0.0374772425804905,0.8569632873233664,High,Lost Cause
1919-RTPQD,7,44.75,Month-to-month,DSL,0,0,1,-0.0787174189653582,0.1583784160324129,Low,Sleeping Dog
5214-NLTIT,72,90.8,Two year,Fiber optic,0,2,24,-0.068941026666363,0.05470134103512444,Low,Sleeping Dog
3345-PBBFH,8,49.55,Month-to-month,DSL,0,1,1,-0.0549774751715577,0.05569954431640434,Low,Sleeping Dog
5055-BRMNE,67,106.7,Two year,Fiber optic,0,4,24,-0.1215315281375313,0.045904988121573426,Low,Sleeping Dog
9189-JWSHV,24,93.55,Month-to-month,Fiber optic,1,2,1,-0.174327303056771,0.0012142307066912129,Low,Sleeping Dog
2190-PHBHR,72,94.45,Two year,Fiber optic,0,3,24,-0.068941026666363,0.5843789860023153,Medium,Lost Cause
2650-GYRYL,33,19.45,One year,No,0,0,12,0.3107736621735916,0.011370036219085555,Low,Sure Thing
0746-JTRFU,2,25.05,Month-to-month,DSL,1,0,1,0.2934797071108728,0.08521556820802041,Low,Sure Thing
5208-FVQKB,70,67.95,Two year,DSL,0,4,24,-0.0019232938436765,0.015217872043660522,Low,Sleeping Dog
7184-LRUUR,22,65.25,One year,DSL,0,3,12,-0.0389438163164828,0.06133370685394609,Low,Sleeping Dog
6627-CFOSN,59,99.45,Month-to-month,Fiber optic,0,4,1,-0.1434727003399177,0.27566689489931345,Low,Sleeping Dog
3982-JGSFD,36,20.35,One year,No,0,0,12,0.3248477833408759,0.6050500191743807,High,Persuadable
1574-DYCWE,51,19.95,Two year,No,0,0,24,0.2874015447877719,0.0010696230579211987,Low,Sure Thing
7247-XOZPB,53,77.4,One year,DSL,0,4,12,-0.1553228255401703,0.10670147514774718,Low,Sleeping Dog
2466-FCCPT,20,19.7,One year,No,0,0,12,0.2905612171599642,0.004441935240894395,Low,Sure Thing
6211-WWLTF,63,99.7,Two year,Fiber optic,0,4,24,-0.1318741366415435,0.06856943185152607,Low,Sleeping Dog
4826-TZEVA,40,74.8,Month-to-month,Fiber optic,0,1,1,-0.155834453108037,0.7089040237056157,High,Lost Cause
6016-NXBNJ,35,19.15,One year,No,0,0,12,0.3274518221114808,0.5422901251750268,Medium,Persuadable
9138-EFSMO,26,78.95,One year,Fiber optic,0,1,12,-0.2007841712984188,0.281548151169941,Low,Sleeping Dog
0576-WNXXC,27,95.55,Month-to-month,Fiber optic,1,3,1,-0.1818264544050471,0.03138173651213385,Low,Sleeping Dog
4632-XJMEX,53,62.85,One year,DSL,0,3,12,-0.0228911647704198,0.003086378625835082,Low,Sleeping Dog
8910-LEDAG,34,71.55,Month-to-month,Fiber optic,0,0,1,-0.1662522225309967,0.004717763863652287,Low,Sleeping Dog
3452-GWUIN,19,94.95,Month-to-month,Fiber optic,0,2,1,-0.1461505384888911,0.013504621901773645,Low,Sleeping Dog
2716-GFZOR,43,86.1,Month-to-month,Fiber optic,0,3,1,-0.1314693835570173,0.13583170742168016,Low,Sleeping Dog
3724-UCSHY,6,19.55,Month-to-month,No,0,0,1,0.2854741032504064,0.032505224255867673,Low,Sure Thing
8626-XHBIE,56,24.8,Two year,No,0,0,24,0.3014756659550562,0.002693882161721825,Low,Sure Thing
4628-CTTLA,57,39.3,Month-to-month,DSL,1,2,1,-0.1133354985241966,0.07663901514857759,Low,Sleeping Dog
3192-LNKRK,34,84.05,Month-to-month,Fiber optic,0,2,1,-0.1391934439699387,0.9435154657630235,High,Lost Cause
4439-YRNVD,10,36.25,Month-to-month,DSL,0,2,1,-0.1203680629181135,0.3398449074432548,Medium,Lost Cause
2876-VBBBL,1,20.25,Month-to-month,No,1,0,1,0.278060819952042,0.04075109262934577,Low,Sure Thing
6834-NXDCA,13,23.9,Month-to-month,DSL,1,0,1,0.3080748297183739,0.0030590213091657285,Low,Sure Thing
2208-UGTGR,56,98.6,Month-to-month,Fiber optic,0,3,1,-0.1438067950500712,0.40499874035493244,Medium,Lost Cause
3005-TYFRD,55,103.65,Month-to-month,Fiber optic,0,4,1,-0.2235060519926404,0.28764089616340477,Low,Sleeping Dog
